itemNumber,title,cin,cout
2244240,"Beginning programming with Java for dummies","2010-01-21 14:45:00","2010-01-06 17:11:00"
2244240,"Beginning programming with Java for dummies","2010-02-01 17:54:00","2010-01-06 17:11:00"
2244240,"Beginning programming with Java for dummies","2010-02-17 15:21:00","2010-02-02 14:41:00"
2244240,"Beginning programming with Java for dummies","2010-02-19 16:43:00","2010-02-02 14:41:00"
2244240,"Beginning programming with Java for dummies","2010-02-20 12:32:00","2010-02-02 14:41:00"
2244240,"Beginning programming with Java for dummies","2010-03-02 14:52:00","2010-02-24 12:41:00"
2244240,"Beginning programming with Java for dummies","2012-02-27 19:02:00","2012-02-06 12:29:00"
2244240,"Beginning programming with Java for dummies","2012-04-02 16:34:00","2012-03-12 18:58:00"
2244240,"Beginning programming with Java for dummies","2012-07-17 19:34:00","2012-06-26 17:40:00"
2244240,"Beginning programming with Java for dummies","2012-08-10 14:38:00","2012-07-23 12:14:00"
2244240,"Beginning programming with Java for dummies","2012-10-08 19:24:00","2012-08-18 10:35:00"
2244240,"Beginning programming with Java for dummies","2010-05-05 16:04:00","2010-03-06 16:27:00"
2244240,"Beginning programming with Java for dummies","2010-05-17 22:17:00","2010-05-06 13:01:00"
2244240,"Beginning programming with Java for dummies","2010-05-19 11:58:00","2010-05-06 13:01:00"
2244240,"Beginning programming with Java for dummies","2010-07-06 17:33:00","2010-06-15 17:30:00"
2244240,"Beginning programming with Java for dummies","2010-07-17 19:59:00","2010-06-15 17:30:00"
2244240,"Beginning programming with Java for dummies","2010-07-19 12:15:00","2010-06-15 17:30:00"
2244240,"Beginning programming with Java for dummies","2010-08-23 16:18:00","2010-07-23 13:54:00"
2244240,"Beginning programming with Java for dummies","2010-08-24 22:58:00","2010-07-23 13:54:00"
2244240,"Beginning programming with Java for dummies","2010-09-20 15:05:00","2010-08-28 14:36:00"
2244240,"Beginning programming with Java for dummies","2010-09-21 15:56:00","2010-08-28 14:36:00"
2244240,"Beginning programming with Java for dummies","2010-09-22 12:25:00","2010-08-28 14:36:00"
2244240,"Beginning programming with Java for dummies","2010-11-15 15:25:00","2010-09-22 19:46:00"
2244240,"Beginning programming with Java for dummies","2010-12-27 11:30:00","2010-11-20 14:24:00"
2244240,"Beginning programming with Java for dummies","2011-01-10 12:51:00","2010-11-20 14:24:00"
2244240,"Beginning programming with Java for dummies","2011-01-11 13:09:00","2010-11-20 14:24:00"
2244240,"Beginning programming with Java for dummies","2011-01-26 15:50:00","2010-11-20 14:24:00"
2244240,"Beginning programming with Java for dummies","2011-01-27 11:08:00","2010-11-20 14:24:00"
2244240,"Beginning programming with Java for dummies","2011-02-22 19:21:00","2011-01-31 17:23:00"
2244240,"Beginning programming with Java for dummies","2011-02-26 22:57:00","2011-01-31 17:23:00"
2244240,"Beginning programming with Java for dummies","2011-02-28 12:02:00","2011-01-31 17:23:00"
2244240,"Beginning programming with Java for dummies","2011-03-31 15:19:00","2011-03-09 14:26:00"
2244240,"Beginning programming with Java for dummies","2011-04-02 16:33:00","2011-03-09 14:26:00"
2244240,"Beginning programming with Java for dummies","2011-04-26 18:56:00","2011-04-05 19:19:00"
2244240,"Beginning programming with Java for dummies","2011-04-28 11:33:00","2011-04-05 19:19:00"
2244240,"Beginning programming with Java for dummies","2011-05-12 10:29:00","2011-04-05 19:19:00"
2244240,"Beginning programming with Java for dummies","2011-05-23 20:22:00","2011-04-05 19:19:00"
2244240,"Beginning programming with Java for dummies","2011-05-25 11:44:00","2011-04-05 19:19:00"
2244240,"Beginning programming with Java for dummies","2011-08-12 15:12:00","2011-07-03 12:52:00"
2244240,"Beginning programming with Java for dummies","2011-08-13 13:26:00","2011-07-03 12:52:00"
2244240,"Beginning programming with Java for dummies","2011-08-25 18:13:00","2011-07-03 12:52:00"
2244240,"Beginning programming with Java for dummies","2011-10-17 14:49:00","2011-10-08 15:35:00"
2244240,"Beginning programming with Java for dummies","2011-11-27 13:08:00","2011-11-05 16:08:00"
2244240,"Beginning programming with Java for dummies","2007-08-11 11:58:00","2007-06-25 16:46:00"
2244240,"Beginning programming with Java for dummies","2008-01-03 17:13:00","2007-12-05 17:19:00"
2244240,"Beginning programming with Java for dummies","2008-01-10 13:07:00","2007-12-05 17:19:00"
2244240,"Beginning programming with Java for dummies","2008-01-28 19:15:00","2008-01-11 14:56:00"
2244240,"Beginning programming with Java for dummies","2008-02-04 12:03:00","2008-01-11 14:56:00"
2244240,"Beginning programming with Java for dummies","2008-03-04 18:32:00","2008-02-10 14:26:00"
2244240,"Beginning programming with Java for dummies","2008-03-19 11:42:00","2008-02-10 14:26:00"
2244240,"Beginning programming with Java for dummies","2008-04-01 17:43:00","2008-03-22 15:27:00"
2244240,"Beginning programming with Java for dummies","2008-04-21 14:57:00","2008-04-08 13:21:00"
2244240,"Beginning programming with Java for dummies","2008-08-20 11:05:00","2008-04-08 13:21:00"
2244240,"Beginning programming with Java for dummies","2008-09-13 16:26:00","2008-08-23 12:42:00"
2244240,"Beginning programming with Java for dummies","2008-12-04 12:53:00","2008-11-15 15:13:00"
2244240,"Beginning programming with Java for dummies","2008-12-15 14:40:00","2008-11-15 15:13:00"
2244240,"Beginning programming with Java for dummies","2008-12-28 13:46:00","2008-12-16 17:18:00"
2244240,"Beginning programming with Java for dummies","2008-12-28 14:09:00","2008-12-16 17:18:00"
2244241,"Beginning programming with Java for dummies","2007-09-10 14:29:00","2007-07-07 14:01:00"
2244241,"Beginning programming with Java for dummies","2007-11-12 12:07:00","2007-09-11 12:07:00"
2244241,"Beginning programming with Java for dummies","2008-01-10 14:46:00","2007-11-14 15:17:00"
2244241,"Beginning programming with Java for dummies","2008-01-15 15:45:00","2007-11-14 15:17:00"
2244241,"Beginning programming with Java for dummies","2008-02-11 10:48:00","2007-11-14 15:17:00"
2244241,"Beginning programming with Java for dummies","2008-02-12 11:48:00","2007-11-14 15:17:00"
2244241,"Beginning programming with Java for dummies","2008-03-25 18:39:00","2008-02-19 17:31:00"
2244241,"Beginning programming with Java for dummies","2008-06-18 18:38:00","2008-04-14 19:48:00"
2244241,"Beginning programming with Java for dummies","2008-06-19 11:11:00","2008-04-14 19:48:00"
2244241,"Beginning programming with Java for dummies","2008-06-30 17:43:00","2008-06-23 16:30:00"
2244241,"Beginning programming with Java for dummies","2008-07-14 18:50:00","2008-07-11 17:48:00"
2244241,"Beginning programming with Java for dummies","2008-08-25 12:34:00","2008-07-16 19:53:00"
2244241,"Beginning programming with Java for dummies","2008-09-07 14:59:00","2008-08-27 16:39:00"
2244241,"Beginning programming with Java for dummies","2008-10-16 16:32:00","2008-09-22 13:53:00"
2244241,"Beginning programming with Java for dummies","2008-11-26 16:04:00","2008-10-27 15:24:00"
2244241,"Beginning programming with Java for dummies","2006-01-04 17:26:00","2005-12-21 17:32:00"
2244241,"Beginning programming with Java for dummies","2006-01-27 12:05:00","2006-01-06 16:51:00"
2244241,"Beginning programming with Java for dummies","2006-03-10 14:44:00","2006-02-06 19:13:00"
2244241,"Beginning programming with Java for dummies","2006-03-27 13:41:00","2006-02-06 19:13:00"
2244241,"Beginning programming with Java for dummies","2006-04-21 12:43:00","2006-04-02 13:08:00"
2244241,"Beginning programming with Java for dummies","2006-07-01 15:33:00","2006-05-13 10:32:00"
2244241,"Beginning programming with Java for dummies","2006-08-02 11:18:00","2006-05-13 10:32:00"
2244241,"Beginning programming with Java for dummies","2006-08-03 10:36:00","2006-05-13 10:32:00"
2244241,"Beginning programming with Java for dummies","2006-09-01 12:06:00","2006-08-04 16:40:00"
2244241,"Beginning programming with Java for dummies","2006-09-05 10:21:00","2006-08-04 16:40:00"
2244241,"Beginning programming with Java for dummies","2006-09-20 16:43:00","2006-09-07 14:50:00"
2244241,"Beginning programming with Java for dummies","2006-10-09 13:15:00","2006-09-07 14:50:00"
2244241,"Beginning programming with Java for dummies","2006-10-11 09:41:00","2006-09-07 14:50:00"
2244241,"Beginning programming with Java for dummies","2006-11-21 13:14:00","2006-11-09 17:07:00"
2244241,"Beginning programming with Java for dummies","2006-12-06 14:12:00","2006-11-09 17:07:00"
2244241,"Beginning programming with Java for dummies","2006-12-29 15:19:00","2006-12-17 17:45:00"
2244241,"Beginning programming with Java for dummies","2007-02-20 13:23:00","2007-02-09 14:27:00"
2244241,"Beginning programming with Java for dummies","2007-03-22 13:55:00","2007-02-09 14:27:00"
2244241,"Beginning programming with Java for dummies","2007-03-23 12:28:00","2007-02-09 14:27:00"
2244241,"Beginning programming with Java for dummies","2007-04-14 15:35:00","2007-03-26 16:50:00"
2244241,"Beginning programming with Java for dummies","2007-06-07 17:26:00","2007-03-26 16:50:00"
2244241,"Beginning programming with Java for dummies","2007-07-05 14:37:00","2007-03-26 16:50:00"
2244241,"Beginning programming with Java for dummies","2009-01-17 15:56:00","2008-11-29 16:53:00"
2244241,"Beginning programming with Java for dummies","2009-02-04 13:24:00","2008-11-29 16:53:00"
2244241,"Beginning programming with Java for dummies","2009-03-03 15:50:00","2009-02-10 17:14:00"
2244241,"Beginning programming with Java for dummies","2009-03-04 12:11:00","2009-02-10 17:14:00"
2244241,"Beginning programming with Java for dummies","2009-03-27 17:08:00","2009-03-06 16:12:00"
2244241,"Beginning programming with Java for dummies","2009-04-01 11:58:00","2009-03-06 16:12:00"
2244241,"Beginning programming with Java for dummies","2009-04-02 12:21:00","2009-03-06 16:12:00"
2244241,"Beginning programming with Java for dummies","2009-05-19 18:05:00","2009-04-08 17:27:00"
2244241,"Beginning programming with Java for dummies","2009-05-21 20:03:00","2009-04-08 17:27:00"
2244241,"Beginning programming with Java for dummies","2009-05-22 11:39:00","2009-04-08 17:27:00"
2244241,"Beginning programming with Java for dummies","2009-08-04 10:24:00","2009-05-30 16:31:00"
2244241,"Beginning programming with Java for dummies","2009-08-17 19:53:00","2009-05-30 16:31:00"
2244241,"Beginning programming with Java for dummies","2009-09-18 22:23:00","2009-08-24 16:04:00"
2244241,"Beginning programming with Java for dummies","2009-09-21 15:58:00","2009-08-24 16:04:00"
2244241,"Beginning programming with Java for dummies","2009-10-14 11:01:00","2009-09-26 12:06:00"
2244241,"Beginning programming with Java for dummies","2009-11-09 23:04:00","2009-09-26 12:06:00"
2244241,"Beginning programming with Java for dummies","2009-11-10 10:32:00","2009-09-26 12:06:00"
2244241,"Beginning programming with Java for dummies","2009-12-27 15:03:00","2009-11-15 15:59:00"
2244241,"Beginning programming with Java for dummies","2009-12-28 15:25:00","2009-11-15 15:59:00"
2244241,"Beginning programming with Java for dummies","2009-12-29 14:41:00","2009-11-15 15:59:00"
2244241,"Beginning programming with Java for dummies","2010-01-21 16:48:00","2010-01-04 17:02:00"
2244241,"Beginning programming with Java for dummies","2010-01-30 19:37:00","2010-01-04 17:02:00"
2244241,"Beginning programming with Java for dummies","2010-02-01 15:12:00","2010-01-04 17:02:00"
2244241,"Beginning programming with Java for dummies","2010-03-20 10:27:00","2010-02-06 15:40:00"
2244241,"Beginning programming with Java for dummies","2010-04-12 15:41:00","2010-03-22 18:37:00"
2244241,"Beginning programming with Java for dummies","2010-04-13 16:25:00","2010-03-22 18:37:00"
2244241,"Beginning programming with Java for dummies","2010-04-14 14:38:00","2010-03-22 18:37:00"
2244241,"Beginning programming with Java for dummies","2010-04-25 15:52:00","2010-03-22 18:37:00"
2244241,"Beginning programming with Java for dummies","2010-05-15 16:22:00","2010-03-22 18:37:00"
2244241,"Beginning programming with Java for dummies","2010-05-16 15:10:00","2010-03-22 18:37:00"
2244241,"Beginning programming with Java for dummies","2010-06-18 17:43:00","2010-05-21 13:21:00"
2244241,"Beginning programming with Java for dummies","2010-06-20 21:54:00","2010-05-21 13:21:00"
2244241,"Beginning programming with Java for dummies","2010-06-22 15:46:00","2010-05-21 13:21:00"
2244241,"Beginning programming with Java for dummies","2010-06-26 12:12:00","2010-06-22 18:00:00"
2244241,"Beginning programming with Java for dummies","2010-08-04 16:49:00","2010-06-30 15:28:00"
2244241,"Beginning programming with Java for dummies","2010-08-06 13:46:00","2010-06-30 15:28:00"
2244241,"Beginning programming with Java for dummies","2010-08-07 12:32:00","2010-06-30 15:28:00"
2244241,"Beginning programming with Java for dummies","2010-08-26 14:56:00","2010-08-07 13:24:00"
2244241,"Beginning programming with Java for dummies","2010-08-28 21:33:00","2010-08-07 13:24:00"
2244241,"Beginning programming with Java for dummies","2010-08-29 10:50:00","2010-08-07 13:24:00"
2244241,"Beginning programming with Java for dummies","2010-10-25 13:06:00","2010-09-07 11:58:00"
2244241,"Beginning programming with Java for dummies","2011-01-12 22:54:00","2010-09-07 11:58:00"
2244241,"Beginning programming with Java for dummies","2011-01-13 11:44:00","2010-09-07 11:58:00"
2244241,"Beginning programming with Java for dummies","2011-01-27 17:59:00","2010-09-07 11:58:00"
2244241,"Beginning programming with Java for dummies","2011-01-30 21:42:00","2010-09-07 11:58:00"
2244241,"Beginning programming with Java for dummies","2011-02-01 12:51:00","2010-09-07 11:58:00"
2244241,"Beginning programming with Java for dummies","2011-02-24 21:30:00","2011-02-04 14:36:00"
2244241,"Beginning programming with Java for dummies","2011-03-08 13:17:00","2011-02-26 17:22:00"
2244241,"Beginning programming with Java for dummies","2011-03-11 16:49:00","2011-02-26 17:22:00"
2244241,"Beginning programming with Java for dummies","2011-03-12 10:52:00","2011-02-26 17:22:00"
2244241,"Beginning programming with Java for dummies","2011-04-09 11:05:00","2011-03-12 15:36:00"
2244241,"Beginning programming with Java for dummies","2011-05-01 16:35:00","2011-04-09 15:55:00"
2244241,"Beginning programming with Java for dummies","2011-05-03 17:04:00","2011-04-09 15:55:00"
2244241,"Beginning programming with Java for dummies","2011-05-05 11:39:00","2011-04-09 15:55:00"
2244241,"Beginning programming with Java for dummies","2011-05-14 16:25:00","2011-05-07 17:26:00"
2244241,"Beginning programming with Java for dummies","2011-05-18 17:48:00","2011-05-07 17:26:00"
2244241,"Beginning programming with Java for dummies","2011-05-19 11:07:00","2011-05-07 17:26:00"
2244241,"Beginning programming with Java for dummies","2011-05-24 21:53:00","2011-05-21 16:59:00"
2244241,"Beginning programming with Java for dummies","2011-05-25 12:40:00","2011-05-21 16:59:00"
2244241,"Beginning programming with Java for dummies","2011-06-10 10:53:00","2011-05-21 16:59:00"
2244241,"Beginning programming with Java for dummies","2011-06-21 21:05:00","2011-05-21 16:59:00"
2244241,"Beginning programming with Java for dummies","2011-06-23 10:26:00","2011-05-21 16:59:00"
2244241,"Beginning programming with Java for dummies","2011-07-20 18:55:00","2011-05-21 16:59:00"
2244241,"Beginning programming with Java for dummies","2011-07-21 10:54:00","2011-05-21 16:59:00"
2244241,"Beginning programming with Java for dummies","2011-10-04 14:47:00","2011-07-23 13:51:00"
2244241,"Beginning programming with Java for dummies","2011-10-16 16:35:00","2011-10-12 15:05:00"
2244242,"Beginning programming with Java for dummies","2006-02-09 19:29:00","2005-11-05 12:42:00"
2244242,"Beginning programming with Java for dummies","2006-03-15 17:48:00","2005-11-05 12:42:00"
2244242,"Beginning programming with Java for dummies","2006-05-21 16:35:00","2006-05-14 16:39:00"
2244242,"Beginning programming with Java for dummies","2006-06-20 15:21:00","2006-06-14 15:59:00"
2244242,"Beginning programming with Java for dummies","2006-06-21 15:19:00","2006-06-14 15:59:00"
2244242,"Beginning programming with Java for dummies","2006-06-22 10:41:00","2006-06-14 15:59:00"
2244242,"Beginning programming with Java for dummies","2006-07-12 15:50:00","2006-06-22 18:34:00"
2244242,"Beginning programming with Java for dummies","2006-07-20 18:08:00","2006-07-17 17:36:00"
2244242,"Beginning programming with Java for dummies","2006-09-02 12:20:00","2006-08-12 12:26:00"
2244242,"Beginning programming with Java for dummies","2006-12-02 16:36:00","2006-11-14 13:39:00"
2244242,"Beginning programming with Java for dummies","2007-01-08 16:31:00","2007-01-08 16:28:00"
2244242,"Beginning programming with Java for dummies","2007-02-21 12:00:00","2007-01-27 13:31:00"
2244242,"Beginning programming with Java for dummies","2007-04-09 16:57:00","2007-02-26 16:48:00"
2244242,"Beginning programming with Java for dummies","2007-07-31 17:31:00","2007-06-20 14:50:00"
2244242,"Beginning programming with Java for dummies","2007-08-13 18:11:00","2007-06-20 14:50:00"
2244242,"Beginning programming with Java for dummies","2007-08-14 11:32:00","2007-06-20 14:50:00"
2244242,"Beginning programming with Java for dummies","2007-10-20 09:56:00","2007-09-27 18:28:00"
2244242,"Beginning programming with Java for dummies","2007-11-16 18:49:00","2007-09-27 18:28:00"
2244242,"Beginning programming with Java for dummies","2007-11-19 13:58:00","2007-09-27 18:28:00"
2244242,"Beginning programming with Java for dummies","2008-01-15 14:19:00","2007-11-19 15:00:00"
2244242,"Beginning programming with Java for dummies","2008-03-26 11:09:00","2008-02-09 17:16:00"
2244242,"Beginning programming with Java for dummies","2008-05-16 21:21:00","2008-04-28 17:21:00"
