itemNumber,title,cout,cin
1855041,"DNS and BIND","2006-02-16 13:52:00","2006-04-05 15:18:00"
1855041,"DNS and BIND","2006-04-10 12:57:00","2006-05-23 13:53:00"
1855041,"DNS and BIND","2006-04-10 12:57:00","2006-05-26 13:32:00"
1855041,"DNS and BIND","2006-05-31 11:17:00","2006-06-16 14:11:00"
1855041,"DNS and BIND","2006-05-31 11:17:00","2006-06-27 11:44:00"
1855041,"DNS and BIND","2006-05-31 11:17:00","2006-08-07 12:38:00"
1855041,"DNS and BIND","2006-08-15 16:33:00","2006-09-07 12:17:00"
1855041,"DNS and BIND","2006-09-19 19:47:00","2006-11-02 17:24:00"
1855041,"DNS and BIND","2006-11-04 14:59:00","2006-11-18 14:51:00"
1869942,"Biru Geitsu mirai o kataru","2008-07-27 13:41:00","2008-09-05 13:45:00"
1869942,"Biru Geitsu mirai o kataru","2010-07-01 12:58:00","2010-07-22 17:16:00"
1869942,"Biru Geitsu mirai o kataru","2010-12-05 14:29:00","2011-01-15 13:38:00"
1869942,"Biru Geitsu mirai o kataru","2011-02-22 12:04:00","2011-03-03 12:29:00"
1869942,"Biru Geitsu mirai o kataru","2015-06-27 17:47:00","2015-07-22 16:39:00"
1882568,"Virtual private networks","2005-09-20 19:07:00","2006-03-03 10:49:00"
1882568,"Virtual private networks","2006-09-17 13:27:00","2006-10-07 10:38:00"
1882568,"Virtual private networks","2006-09-17 13:27:00","2006-10-11 09:26:00"
1895954,"Web performance tuning","2005-11-12 14:09:00","2006-01-11 19:55:00"
1895954,"Web performance tuning","2006-03-08 17:54:00","2006-04-06 19:11:00"
1895954,"Web performance tuning","2006-06-09 16:35:00","2006-07-19 17:22:00"
1895954,"Web performance tuning","2007-02-25 16:26:00","2007-03-17 13:36:00"
1895954,"Web performance tuning","2008-01-22 18:14:00","2008-01-28 18:29:00"
1895954,"Web performance tuning","2008-05-15 17:01:00","2008-07-20 00:00:00"
1900685,"Wireless web development","2008-02-08 11:20:00","2008-02-29 13:41:00"
1900685,"Wireless web development","2010-10-27 11:31:00","2010-10-28 14:24:00"
1900685,"Wireless web development","2012-10-15 14:39:00","2012-11-08 12:29:00"
2004987,"Practical interfacing projects with the Commodore computers","2006-11-24 17:34:00","2006-12-13 18:15:00"
2006854,"Using and managing PPP","2005-04-21 14:14:00","2008-04-14 15:06:00"
2006854,"Using and managing PPP","2008-05-15 17:01:00","2008-07-20 00:00:00"
2020093,"Internet electronic global village","2006-02-07 14:54:00","2006-02-17 16:22:00"
2020625,"Internet electronic global village","2006-02-21 14:56:00","2006-04-20 17:56:00"
2020625,"Internet electronic global village","2006-05-20 11:54:00","2006-07-21 13:46:00"
2020625,"Internet electronic global village","2010-01-29 13:57:00","2010-03-04 14:08:00"
2020625,"Internet electronic global village","2010-08-08 13:21:00","2010-08-17 19:34:00"
2020625,"Internet electronic global village","2011-02-16 14:14:00","2011-02-22 17:49:00"
2020625,"Internet electronic global village","2011-10-22 17:09:00","2011-10-30 15:37:00"
2020625,"Internet electronic global village","2012-04-04 12:17:00","2012-04-19 19:17:00"
2020625,"Internet electronic global village","2012-11-15 14:30:00","2012-12-06 13:27:00"
2020625,"Internet electronic global village","2013-04-08 10:22:00","2013-06-04 12:44:00"
2020676,"Internet electronic global village","2007-03-14 14:02:00","2007-04-24 17:02:00"
2020676,"Internet electronic global village","2008-03-27 17:08:00","2008-04-13 13:59:00"
2020676,"Internet electronic global village","2008-07-08 13:33:00","2008-07-30 16:07:00"
2020676,"Internet electronic global village","2008-11-26 11:43:00","2009-01-10 17:43:00"
2020676,"Internet electronic global village","2009-04-15 19:40:00","2009-04-24 14:17:00"
2020676,"Internet electronic global village","2009-07-06 12:53:00","2009-07-11 13:51:00"
2020676,"Internet electronic global village","2010-02-19 15:34:00","2010-02-24 12:20:00"
2020676,"Internet electronic global village","2011-01-14 15:57:00","2011-03-04 14:00:00"
2020676,"Internet electronic global village","2011-07-17 17:40:00","2011-08-09 19:42:00"
2020923,"Internet electronic global village","2007-01-27 14:03:00","2007-04-02 00:00:00"
2020923,"Internet electronic global village","2008-07-25 14:59:00","2008-07-27 13:43:00"
2028841,"IT essentials II Network operating system companion guide","2007-02-26 12:32:00","2007-04-03 16:18:00"
2028841,"IT essentials II Network operating system companion guide","2007-02-26 12:32:00","2007-12-27 11:41:00"
2028841,"IT essentials II Network operating system companion guide","2007-02-26 12:32:00","2008-02-19 16:16:00"
2028841,"IT essentials II Network operating system companion guide","2008-02-21 14:21:00","2008-04-02 14:11:00"
2028841,"IT essentials II Network operating system companion guide","2008-04-19 16:09:00","2008-05-27 10:03:00"
2028841,"IT essentials II Network operating system companion guide","2008-08-22 16:50:00","2008-09-10 12:38:00"
2028841,"IT essentials II Network operating system companion guide","2008-08-22 16:50:00","2009-03-03 12:16:00"
2028841,"IT essentials II Network operating system companion guide","2009-03-06 14:59:00","2009-05-08 14:51:00"
2028841,"IT essentials II Network operating system companion guide","2009-05-20 18:06:00","2009-06-11 10:41:00"
2028841,"IT essentials II Network operating system companion guide","2009-05-20 18:06:00","2009-06-25 12:44:00"
2028841,"IT essentials II Network operating system companion guide","2009-07-02 15:38:00","2009-07-23 13:04:00"
2028841,"IT essentials II Network operating system companion guide","2009-07-02 15:38:00","2009-09-19 15:09:00"
2028841,"IT essentials II Network operating system companion guide","2009-09-20 16:19:00","2009-10-07 14:16:00"
2028841,"IT essentials II Network operating system companion guide","2009-10-07 17:35:00","2009-10-25 14:18:00"
2028841,"IT essentials II Network operating system companion guide","2009-10-07 17:35:00","2010-03-10 11:44:00"
2028841,"IT essentials II Network operating system companion guide","2010-04-20 14:50:00","2010-06-03 11:10:00"
2028841,"IT essentials II Network operating system companion guide","2010-04-20 14:50:00","2010-06-06 13:29:00"
2028841,"IT essentials II Network operating system companion guide","2010-04-20 14:50:00","2010-06-07 13:23:00"
2028841,"IT essentials II Network operating system companion guide","2010-06-10 13:21:00","2010-08-12 13:23:00"
2028841,"IT essentials II Network operating system companion guide","2010-06-10 13:21:00","2010-10-04 11:14:00"
2028841,"IT essentials II Network operating system companion guide","2011-09-14 18:14:00","2011-09-16 15:26:00"
2028841,"IT essentials II Network operating system companion guide","2012-01-11 16:06:00","2012-02-11 10:30:00"
2028841,"IT essentials II Network operating system companion guide","2012-02-15 12:47:00","2012-03-06 13:04:00"
2028841,"IT essentials II Network operating system companion guide","2012-03-13 15:41:00","2012-03-27 19:46:00"
2028914,"IT essentials II Network operating system companion guide","2006-01-11 11:16:00","2006-03-13 11:21:00"
2028914,"IT essentials II Network operating system companion guide","2007-02-08 16:39:00","2007-07-16 16:05:00"
2028914,"IT essentials II Network operating system companion guide","2007-07-21 12:05:00","2007-09-15 17:39:00"
2028914,"IT essentials II Network operating system companion guide","2007-10-02 19:53:00","2007-12-08 12:40:00"
2028914,"IT essentials II Network operating system companion guide","2008-01-14 16:10:00","2008-02-27 18:56:00"
2028914,"IT essentials II Network operating system companion guide","2009-03-31 09:33:00","2009-03-31 12:24:00"
2040417,"DSL a Wiley tech brief","2006-04-08 12:31:00","2006-10-19 10:37:00"
2040417,"DSL a Wiley tech brief","2006-11-30 16:33:00","2007-02-15 12:57:00"
2040417,"DSL a Wiley tech brief","2007-05-23 15:01:00","2007-06-11 10:41:00"
2040417,"DSL a Wiley tech brief","2007-09-19 17:36:00","2007-10-02 17:30:00"
2040417,"DSL a Wiley tech brief","2007-09-19 17:36:00","2007-10-17 10:33:00"
2040417,"DSL a Wiley tech brief","2007-10-26 13:00:00","2007-11-17 13:01:00"
2040417,"DSL a Wiley tech brief","2013-11-10 16:45:00","2013-11-25 19:01:00"
2040417,"DSL a Wiley tech brief","2013-12-03 15:53:00","2013-12-16 10:17:00"
2040417,"DSL a Wiley tech brief","2014-07-26 17:29:00","2014-09-17 18:39:00"
2040503,"DSL a Wiley tech brief","2006-06-08 18:16:00","2006-07-26 18:01:00"
2040503,"DSL a Wiley tech brief","2006-06-08 18:16:00","2007-10-10 10:34:00"
2040503,"DSL a Wiley tech brief","2006-06-08 18:16:00","2007-10-11 16:26:00"
2040503,"DSL a Wiley tech brief","2006-06-08 18:16:00","2007-10-15 11:03:00"
2040503,"DSL a Wiley tech brief","2011-03-21 13:08:00","2011-04-08 12:45:00"
2056799,"CCNP self study CCNP BSCI exam certification guide","2006-01-30 12:36:00","2006-02-07 11:13:00"
2056799,"CCNP self study CCNP BSCI exam certification guide","2006-09-07 19:24:00","2006-09-21 19:14:00"
2056799,"CCNP self study CCNP BSCI exam certification guide","2006-10-25 18:14:00","2006-12-01 12:10:00"
2056799,"CCNP self study CCNP BSCI exam certification guide","2006-10-25 18:14:00","2008-04-28 14:16:00"
2056860,"CCNP self study CCNP BSCI exam certification guide","2005-03-19 13:15:00","2006-01-09 13:26:00"
2056860,"CCNP self study CCNP BSCI exam certification guide","2006-01-09 15:28:00","2006-02-15 10:18:00"
2056860,"CCNP self study CCNP BSCI exam certification guide","2006-09-29 17:08:00","2006-11-28 14:40:00"
2067591,"Practical WAP developing applications for the wireless Web","2006-01-18 11:38:00","2006-02-06 11:00:00"
2067591,"Practical WAP developing applications for the wireless Web","2006-06-04 15:43:00","2006-07-29 16:19:00"
2068552,"CCNP self study CCNP BCMSN exam certification guide","2005-01-09 00:00:00","2006-01-09 13:27:00"
2068552,"CCNP self study CCNP BCMSN exam certification guide","2006-01-09 15:28:00","2006-02-15 10:18:00"
2068552,"CCNP self study CCNP BCMSN exam certification guide","2006-01-09 15:28:00","2006-07-20 13:12:00"
2068552,"CCNP self study CCNP BCMSN exam certification guide","2006-01-09 15:28:00","2006-12-14 16:46:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2006-01-21 16:31:00","2006-02-08 14:12:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2006-05-02 18:29:00","2006-07-21 14:15:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2006-05-02 18:29:00","2006-07-24 11:40:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2006-05-02 18:29:00","2006-08-07 23:31:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2006-05-02 18:29:00","2006-08-08 14:15:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2006-08-10 16:33:00","2006-09-14 16:32:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2006-08-10 16:33:00","2007-03-17 17:28:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2008-07-14 17:48:00","2008-07-22 16:17:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2008-12-12 17:17:00","2008-12-16 17:15:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2009-01-28 14:55:00","2009-01-28 15:03:00"
2068628,"CCNP self study CCNP BCMSN exam certification guide","2009-01-28 14:55:00","2009-03-31 15:23:00"
2070583,"Wap 2 0 development","2007-05-23 15:01:00","2007-06-11 10:42:00"
2070583,"Wap 2 0 development","2009-10-11 13:20:00","2009-11-10 14:46:00"
2070583,"Wap 2 0 development","2009-12-22 13:21:00","2010-01-03 14:07:00"
2084559,"practice of system and network administration","2005-12-20 17:03:00","2006-03-02 15:15:00"
2084559,"practice of system and network administration","2006-03-08 18:45:00","2006-03-29 19:59:00"
2084559,"practice of system and network administration","2006-03-08 18:45:00","2006-03-29 21:49:00"
2084559,"practice of system and network administration","2006-03-08 18:45:00","2006-03-30 11:24:00"
2084559,"practice of system and network administration","2006-03-30 17:28:00","2006-04-24 13:40:00"
2084559,"practice of system and network administration","2006-03-30 17:28:00","2006-05-05 10:42:00"
2084559,"practice of system and network administration","2006-05-05 11:53:00","2006-07-06 19:27:00"
2084559,"practice of system and network administration","2007-07-05 18:59:00","2007-08-15 13:33:00"
2084559,"practice of system and network administration","2007-07-05 18:59:00","2007-10-08 12:42:00"
2084559,"practice of system and network administration","2008-04-19 16:09:00","2008-05-27 10:04:00"
2084559,"practice of system and network administration","2008-04-19 16:09:00","2008-05-28 12:14:00"
2084559,"practice of system and network administration","2008-06-06 17:50:00","2008-08-07 18:22:00"
2084559,"practice of system and network administration","2008-06-06 17:50:00","2008-08-18 19:29:00"
2084559,"practice of system and network administration","2008-06-06 17:50:00","2008-08-19 14:27:00"
2084559,"practice of system and network administration","2008-08-21 14:58:00","2008-08-21 17:14:00"
2084559,"practice of system and network administration","2008-08-21 14:58:00","2008-08-22 21:14:00"
2084559,"practice of system and network administration","2008-08-21 14:58:00","2008-08-23 11:14:00"
2084559,"practice of system and network administration","2008-08-29 16:50:00","2008-10-29 19:56:00"
2084559,"practice of system and network administration","2008-12-09 11:24:00","2008-12-31 14:15:00"
2084559,"practice of system and network administration","2009-05-29 14:36:00","2009-06-09 15:08:00"
2084559,"practice of system and network administration","2009-10-19 13:29:00","2009-10-24 15:29:00"
2084559,"practice of system and network administration","2009-11-09 14:10:00","2009-12-14 16:21:00"
2084559,"practice of system and network administration","2009-11-09 14:10:00","2010-03-04 12:03:00"
2084559,"practice of system and network administration","2009-11-09 14:10:00","2010-03-29 12:56:00"
2084559,"practice of system and network administration","2010-03-30 16:49:00","2010-04-23 12:17:00"
2084559,"practice of system and network administration","2010-03-30 16:49:00","2010-04-24 11:20:00"
2084559,"practice of system and network administration","2010-04-25 15:53:00","2010-05-08 15:20:00"
2084559,"practice of system and network administration","2010-06-07 17:33:00","2010-07-07 17:42:00"
2084559,"practice of system and network administration","2010-07-13 13:09:00","2010-08-02 12:09:00"
2084559,"practice of system and network administration","2010-10-07 16:14:00","2010-11-27 00:00:00"
2084559,"practice of system and network administration","2010-10-07 16:14:00","2010-11-30 11:58:00"
2084559,"practice of system and network administration","2010-10-07 16:14:00","2010-12-01 11:29:00"
2084559,"practice of system and network administration","2010-12-01 15:01:00","2011-01-12 16:45:00"
2084559,"practice of system and network administration","2010-12-01 15:01:00","2011-01-15 21:16:00"
2084559,"practice of system and network administration","2010-12-01 15:01:00","2011-01-18 13:54:00"
2084559,"practice of system and network administration","2011-01-18 15:13:00","2011-03-09 15:47:00"
2084559,"practice of system and network administration","2011-01-18 15:13:00","2011-03-12 18:42:00"
2084559,"practice of system and network administration","2011-03-14 15:48:00","2011-03-24 19:39:00"
2084559,"practice of system and network administration","2011-03-14 15:48:00","2011-03-28 14:35:00"
2084559,"practice of system and network administration","2011-03-30 14:45:00","2011-05-16 16:41:00"
2084559,"practice of system and network administration","2011-07-31 14:00:00","2011-09-27 16:08:00"
2084559,"practice of system and network administration","2011-10-07 13:47:00","2011-11-20 12:04:00"
2171571,"Cisco a beginners guide","2005-12-08 14:49:00","2006-02-18 13:07:00"
2171571,"Cisco a beginners guide","2005-12-08 14:49:00","2006-02-22 11:42:00"
2171571,"Cisco a beginners guide","2006-02-24 16:09:00","2006-03-17 17:10:00"
2171571,"Cisco a beginners guide","2006-02-24 16:09:00","2006-03-24 11:23:00"
2171571,"Cisco a beginners guide","2006-02-24 16:09:00","2006-04-04 10:32:00"
2171571,"Cisco a beginners guide","2006-04-09 12:58:00","2006-04-20 19:23:00"
2171571,"Cisco a beginners guide","2006-04-09 12:58:00","2006-04-21 14:52:00"
2171571,"Cisco a beginners guide","2006-04-09 12:58:00","2006-04-24 11:41:00"
2171571,"Cisco a beginners guide","2006-04-24 15:37:00","2006-06-28 15:39:00"
2171571,"Cisco a beginners guide","2006-07-05 10:43:00","2006-07-21 11:44:00"
2171571,"Cisco a beginners guide","2006-07-05 10:43:00","2006-09-05 17:07:00"
2171571,"Cisco a beginners guide","2006-09-09 17:32:00","2006-11-22 12:45:00"
2171571,"Cisco a beginners guide","2006-11-25 12:47:00","2006-12-13 13:32:00"
2171571,"Cisco a beginners guide","2007-02-08 14:08:00","2007-03-01 14:39:00"
2171571,"Cisco a beginners guide","2007-02-08 14:08:00","2007-03-05 19:29:00"
2171571,"Cisco a beginners guide","2007-02-08 14:08:00","2007-03-06 13:18:00"
2171571,"Cisco a beginners guide","2007-04-24 16:45:00","2007-06-28 00:00:00"
2171571,"Cisco a beginners guide","2007-04-24 16:45:00","2007-07-27 15:10:00"
2171721,"Cisco a beginners guide","2006-01-28 15:23:00","2007-10-15 21:57:00"
2171721,"Cisco a beginners guide","2006-01-28 15:23:00","2007-10-16 11:21:00"
2171721,"Cisco a beginners guide","2007-10-22 10:52:00","2007-11-15 15:12:00"
2171721,"Cisco a beginners guide","2007-10-22 10:52:00","2007-11-27 14:16:00"
2171721,"Cisco a beginners guide","2007-11-28 15:27:00","2007-12-20 14:25:00"
2171721,"Cisco a beginners guide","2007-11-28 15:27:00","2007-12-21 14:22:00"
